Date,Order ID,Item Name,Category,Quantity,Price,Total Sales,Payment Method,Customer ID,Customer Age,Customer Gender,Visit Type,Order Time,Wait Time (mins),Day of the Week,Meal Period,Day Type
2024-10-03,ORD38428,Beer,Alcoholic Drinks,5,6,30,Cash,CUST1255,30,Female,Delivery,17:31:00,16,Thursday,Dinner,Weekday
2024-08-30,ORD92892,Soda,Beverages,2,3,6,Credit Card,CUST6550,41,Female,Dine-in,19:58:00,12,Friday,Dinner,Weekday
2024-05-08,ORD20604,Beer,Alcoholic Drinks,3,6,18,Cash,CUST6579,46,Female,Dine-in,18:20:00,11,Wednesday,Dinner,Weekday
2024-07-26,ORD86918,Pasta,Main Course,4,16,64,Cash,CUST6792,60,Female,Takeout,17:29:00,17,Friday,Dinner,Weekday
2024-05-15,ORD37334,Tea,Beverages,2,3,6,Mobile Payment,CUST5966,37,Male,Takeout,9:27:00,7,Wednesday,Breakfast,Weekday
2024-07-01,ORD91646,Burger,Main Course,5,12,60,Credit Card,CUST5520,37,Male,Delivery,11:58:00,30,Monday,Lunch,Weekday
2024-10-28,ORD15089,Burger,Main Course,3,12,36,Mobile Payment,CUST6964,18,Female,Delivery,11:01:00,24,Monday,Lunch,Weekday
2024-02-17,ORD85937,Salad,Appetizer,5,9,45,Cash,CUST4048,57,Female,Dine-in,14:23:00,20,Saturday,Lunch,Weekend
2024-01-10,ORD84114,Tea,Beverages,4,3,12,Mobile Payment,CUST5874,44,Female,Takeout,10:18:00,9,Wednesday,Breakfast,Weekday
2024-07-04,ORD82825,Salad,Appetizer,4,9,36,Credit Card,CUST6712,50,Male,Takeout,14:38:00,13,Thursday,Lunch,Holiday
2024-10-28,ORD15089,Burger,Main Course,3,12,36,Mobile Payment,CUST6964,18,Female,Delivery,11:01:00,24,Monday,Lunch,Weekday
2024-07-26,ORD35908,Pasta,Main Course,1,16,16,Credit Card,CUST4520,26,Female,Takeout,18:05:00,8,Friday,Dinner,Weekday
2024-03-09,ORD73122,Soda,Beverages,1,3,3,Cash,CUST1978,57,Female,Delivery,20:00:00,16,Saturday,Dinner,Weekend
2024-08-21,ORD15681,Beer,Alcoholic Drinks,5,6,30,Cash,CUST9283,55,Male,Dine-in,18:36:00,11,Wednesday,Dinner,Weekday
2024-06-24,ORD19527,Pasta,Main Course,3,16,48,Mobile Payment,CUST9361,59,Male,Delivery,21:25:00,24,Monday,Dinner,Weekday
2024-05-19,ORD72526,Pizza,Main Course,5,14,70,Cash,CUST3316,56,Female,Delivery,12:03:00,30,Sunday,Lunch,Weekend
2024-03-10,ORD78684,Coffee,Beverages,1,4,4,Cash,CUST8006,45,Female,Takeout,8:51:00,6,Sunday,Breakfast,Weekend
2024-10-29,ORD87632,Pasta,Main Course,5,16,80,Cash,CUST3167,45,Female,Dine-in,19:52:00,25,Tuesday,Dinner,Weekday
2024-01-23,ORD44588,Coffee,Beverages,3,4,12,Cash,CUST6338,37,Female,Takeout,9:16:00,8,Tuesday,Breakfast,Weekday
2024-10-13,ORD38735,Coffee,Beverages,2,4,8,Mobile Payment,CUST7082,21,Male,Dine-in,6:07:00,12,Sunday,Breakfast,Weekend
2024-03-25,ORD41451,Wine,Alcoholic Drinks,2,10,20,Credit Card,CUST4557,63,Male,Dine-in,17:59:00,11,Monday,Dinner,Weekday
2024-08-22,ORD19887,Wine,Alcoholic Drinks,4,10,40,Cash,CUST4311,40,Male,Dine-in,20:40:00,11,Thursday,Dinner,Weekday
2024-01-19,ORD38501,Salad,Appetizer,3,9,27,Cash,CUST7435,32,Male,Takeout,14:19:00,11,Friday,Lunch,Weekday
2024-01-30,ORD34442,Coffee,Beverages,1,4,4,Cash,CUST4759,25,Male,Takeout,9:19:00,6,Tuesday,Breakfast,Weekday
2024-02-23,ORD58973,Salad,Appetizer,5,9,45,Credit Card,CUST1090,19,Female,Delivery,11:25:00,25,Friday,Lunch,Weekday
2024-01-14,ORD12566,Coffee,Beverages,5,4,20,Mobile Payment,CUST9618,18,Prefer not to answer,Delivery,10:43:00,20,Sunday,Breakfast,Weekend
2024-03-10,ORD59582,Burger,Main Course,2,12,24,Mobile Payment,CUST7268,36,Male,Dine-in,12:43:00,16,Sunday,Lunch,Weekend
2024-06-13,ORD51655,Pasta,Main Course,1,16,16,Cash,CUST8122,39,Female,Dine-in,20:51:00,13,Thursday,Dinner,Weekday
2024-02-09,ORD25620,Tea,Beverages,3,3,9,Mobile Payment,CUST2620,47,Female,Delivery,7:01:00,18,Friday,Breakfast,Weekday
2024-04-18,ORD86701,Pizza,Main Course,4,14,56,Cash,CUST9363,48,Male,Takeout,14:49:00,17,Thursday,Lunch,Weekday
2024-03-02,ORD57517,Burger,Main Course,5,12,60,Cash,CUST9827,20,Male,Delivery,15:36:00,30,Saturday,Lunch,Weekend
2024-10-23,ORD44640,Coffee,Beverages,5,4,20,Credit Card,CUST6745,60,Female,Delivery,7:21:00,20,Wednesday,Breakfast,Weekday
2024-06-08,ORD56849,Beer,Alcoholic Drinks,4,6,24,Cash,CUST6724,49,Male,Delivery,21:29:00,16,Saturday,Dinner,Weekend
2024-10-27,ORD68007,Pizza,Main Course,1,14,14,Mobile Payment,CUST3456,50,Male,Takeout,14:10:00,8,Sunday,Lunch,Weekend
2024-06-23,ORD51904,Salad,Appetizer,5,9,45,Mobile Payment,CUST4887,45,Male,Delivery,14:05:00,25,Sunday,Lunch,Weekend
2024-03-19,ORD18725,Coffee,Beverages,1,4,4,Mobile Payment,CUST2911,47,Female,Delivery,8:15:00,16,Tuesday,Breakfast,Weekday
2024-09-06,ORD26904,Soda,Beverages,5,3,15,Credit Card,CUST2110,36,Prefer not to answer,Takeout,17:30:00,10,Friday,Dinner,Weekday
2024-02-04,ORD94244,Burger,Main Course,1,12,12,Credit Card,CUST1010,52,Male,Delivery,12:14:00,18,Sunday,Lunch,Weekend
2024-04-01,ORD55602,Pasta,Main Course,2,16,32,Credit Card,CUST5748,58,Female,Delivery,21:35:00,21,Monday,Dinner,Weekday
2024-09-04,ORD96938,Pasta,Main Course,19,16,32,Credit Card,CUST3394,36,unknown,Delivery,19:46:00,67,Wednesday,Dinner,Weekday
2024-09-03,ORD59561,Pizza,Main Course,3,14,42,Cash,CUST9749,43,Female,Takeout,15:10:00,14,Tuesday,Lunch,Weekday
2024-12-15,ORD15989,Burger,Main Course,5,12,60,Cash,CUST6000,61,Female,Takeout,11:49:00,20,Sunday,Lunch,Weekend
2024-05-04,ORD48480,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST3263,44,Male,Takeout,19:46:00,6,Saturday,Dinner,Weekend
2024-05-26,ORD50742,Burger,Main Course,5,12,60,Credit Card,CUST9732,38,Male,Dine-in,16:54:00,25,Sunday,Lunch,Weekend
2024-08-18,ORD89000,Soda,Beverages,4,3,12,Credit Card,CUST6720,35,Female,Delivery,21:53:00,19,Sunday,Dinner,Weekend
2024-12-03,ORD51435,Wine,Alcoholic Drinks,2,10,20,Mobile Payment,CUST2058,64,Female,Takeout,21:56:00,6,Tuesday,Dinner,Weekday
2024-05-16,ORD61248,Wine,Alcoholic Drinks,4,10,40,Mobile Payment,CUST5868,23,Male,Takeout,20:27:00,6,Thursday,Dinner,Weekday
2024-12-14,ORD48055,Beer,Alcoholic Drinks,3,6,18,Mobile Payment,CUST3360,31,Male,Dine-in,21:29:00,11,Saturday,Dinner,Weekend
2024-12-03,ORD51435,Wine,Alcoholic Drinks,2,10,20,Mobile Payment,CUST2058,64,Prefer not to answer,Takeout,21:56:00,6,Tuesday,Dinner,Weekday
2024-01-24,ORD11500,Pizza,Main Course,2,14,28,Credit Card,CUST1655,34,Female,Dine-in,16:33:00,16,Wednesday,Lunch,Weekday
2024-02-09,ORD24217,Coffee,Beverages,4,4,16,Cash,CUST6831,35,Female,Delivery,9:55:00,19,Friday,Breakfast,Weekday
2024-11-10,ORD12925,Soda,Beverages,2,3,6,Cash,CUST4869,23,Male,Dine-in,19:37:00,12,Sunday,Dinner,Weekend
2024-07-26,ORD62034,Pasta,Main Course,5,16,80,Mobile Payment,CUST8162,61,Female,Takeout,21:03:00,20,Friday,Dinner,Weekday
2024-09-17,ORD99994,Salad,Appetizer,1,9,9,Credit Card,CUST5456,28,Male,Takeout,13:34:00,7,Tuesday,Lunch,Weekday
2024-12-24,ORD25359,Salad,Appetizer,3,9,27,Cash,CUST4995,35,Male,Delivery,11:02:00,21,Tuesday,Lunch,Weekday
2024-12-27,ORD73580,Pasta,Main Course,4,16,64,Cash,CUST8780,32,Prefer not to answer,Takeout,19:35:00,17,Friday,Dinner,Weekday
2024-08-31,ORD69493,,Beverages,18,4,4,Mobile Payment,CUST7800,,unknown,Delivery,6:07:00,39,Saturday,Breakfast,Weekend
2024-02-24,ORD19446,Soda,Beverages,2,3,6,Credit Card,CUST1920,26,Male,Delivery,21:12:00,17,Saturday,Dinner,Weekend
2024-02-25,ORD19595,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST5649,65,Female,Delivery,20:20:00,16,Sunday,Dinner,Weekend
2024-09-16,ORD23723,Tea,Beverages,3,3,9,Cash,CUST5441,33,Male,Takeout,7:54:00,8,Monday,Breakfast,Weekday
2024-04-07,ORD65384,Soda,Beverages,2,3,6,Credit Card,CUST2377,59,Female,Dine-in,21:40:00,12,Sunday,Dinner,Weekend
2024-03-07,ORD54335,Salad,Appetizer,1,9,9,Cash,CUST4882,64,Female,Takeout,11:10:00,7,Thursday,Lunch,Weekday
2024-01-12,ORD30617,Wine,Alcoholic Drinks,1,10,10,Cash,CUST8889,65,Male,Dine-in,21:51:00,11,Friday,Dinner,Weekday
2024-02-08,ORD85997,Salad,Appetizer,5,9,45,Credit Card,CUST5857,34,Female,Takeout,15:38:00,15,Thursday,Lunch,Weekday
2024-02-25,ORD62274,Pizza,Main Course,1,14,14,Mobile Payment,CUST2493,58,Male,Dine-in,15:27:00,13,Sunday,Lunch,Weekend
2024-01-27,ORD69811,Burger,Main Course,5,12,60,Credit Card,CUST2669,59,Female,Takeout,14:54:00,20,Saturday,Lunch,Weekend
2024-09-13,ORD38270,Wine,Alcoholic Drinks,3,10,30,Cash,CUST8434,32,Male,Dine-in,20:19:00,11,Friday,Dinner,Weekday
2024-06-19,ORD70860,Burger,Main Course,4,12,48,Mobile Payment,CUST1639,63,Female,Delivery,16:22:00,27,Wednesday,Lunch,Weekday
2024-05-18,ORD32758,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST5378,61,Male,Takeout,20:16:00,6,Saturday,Dinner,Weekend
2024-09-26,ORD75008,Beer,Alcoholic Drinks,3,6,18,Cash,CUST7551,56,Female,Takeout,21:03:00,6,Thursday,Dinner,Weekday
2024-03-08,ORD63736,Pasta,Main Course,2,16,32,Mobile Payment,CUST2204,64,Female,Dine-in,20:17:00,16,Friday,Dinner,Weekday
2024-03-10,ORD63735,Pizza,Main Course,5,14,70,Cash,CUST1436,18,Female,Takeout,14:26:00,20,Sunday,Lunch,Weekend
2024-11-04,ORD42929,Burger,Main Course,1,12,12,Cash,CUST7333,27,Male,Dine-in,13:41:00,13,Monday,Lunch,Weekday
2024-03-29,ORD20227,Salad,Appetizer,4,9,36,Credit Card,CUST5369,24,Female,Delivery,16:50:00,23,Friday,Lunch,Weekday
2024-12-27,ORD12437,Burger,Main Course,3,12,36,Cash,CUST8989,28,Female,Dine-in,13:20:00,19,Friday,Lunch,Weekday
2024-06-15,ORD69297,Tea,Beverages,5,3,15,Mobile Payment,CUST3129,18,Male,Takeout,10:40:00,10,Saturday,Breakfast,Weekend
2024-02-13,ORD96725,Tea,Beverages,1,3,3,Cash,CUST7397,25,Female,Dine-in,8:24:00,11,Tuesday,Breakfast,Weekday
2024-01-17,ORD68428,Pizza,Main Course,4,14,56,Mobile Payment,CUST2032,36,Female,Takeout,12:25:00,17,Wednesday,Lunch,Weekday
2024-01-01,ORD51361,Tea,Beverages,3,3,9,Mobile Payment,CUST6618,54,Female,Takeout,8:52:00,8,Monday,Breakfast,Holiday
2024-04-26,ORD46653,Coffee,Beverages,1,4,4,Credit Card,CUST2536,22,Female,Takeout,7:34:00,6,Friday,Breakfast,Weekday
2024-04-09,ORD29620,,Beverages,,4,4,Mobile Payment,CUST3471,,Male,Dine-in,7:59:00,,Tuesday,Breakfast,Weekday
2024-07-21,ORD72600,Pasta,Main Course,2,16,32,Credit Card,CUST4112,49,Female,Delivery,18:16:00,21,Sunday,Dinner,Weekend
2024-09-13,ORD22744,Pasta,Main Course,2,16,32,Mobile Payment,CUST3223,38,Male,Delivery,21:14:00,21,Friday,Dinner,Weekday
2024-08-19,ORD28753,Burger,Main Course,1,12,12,Mobile Payment,CUST4191,35,Female,Dine-in,12:22:00,13,Monday,Lunch,Weekday
2024-06-25,ORD54994,Soda,Beverages,2,3,6,Mobile Payment,CUST7021,34,Female,Takeout,18:51:00,7,Tuesday,Dinner,Weekday
2024-10-10,ORD24839,Pasta,Main Course,4,16,64,Mobile Payment,CUST8224,24,Female,Dine-in,18:26:00,22,Thursday,Dinner,Weekday
2024-05-19,ORD72526,Pizza,Main Course,5,14,70,Cash,CUST3316,56,Male,Delivery,12:03:00,30,Sunday,Lunch,Weekend
2024-08-06,ORD11187,Pizza,Main Course,1,14,14,Cash,CUST6757,19,Female,Dine-in,16:04:00,13,Tuesday,Lunch,Weekday
2024-04-06,ORD76363,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST8626,47,Female,Dine-in,18:59:00,11,Saturday,Dinner,Weekend
2024-03-09,ORD65138,Tea,Beverages,4,3,12,Cash,CUST2891,40,Prefer not to answer,Delivery,6:23:00,19,Saturday,Breakfast,Weekend
2024-07-29,ORD41288,Soda,Beverages,5,3,15,Mobile Payment,CUST6790,30,Male,Takeout,19:39:00,10,Monday,Dinner,Weekday
2024-09-26,ORD77253,Pasta,Main Course,3,16,48,Mobile Payment,CUST9108,30,Male,Takeout,19:48:00,14,Thursday,Dinner,Weekday
2024-07-20,ORD39184,Pasta,Main Course,3,16,48,Credit Card,CUST3948,53,Female,Takeout,19:46:00,14,Saturday,Dinner,Weekend
2024-04-14,ORD72685,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST9637,29,Female,Dine-in,17:06:00,11,Sunday,Dinner,Weekend
2024-08-18,ORD14168,Burger,Main Course,3,12,36,Cash,CUST8148,44,Male,Takeout,11:08:00,14,Sunday,Lunch,Weekend
2024-09-25,ORD24201,Salad,Appetizer,3,9,27,Credit Card,CUST9364,35,Male,Dine-in,12:44:00,16,Wednesday,Lunch,Weekday
2024-08-28,ORD22196,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST9217,18,Male,Dine-in,19:39:00,11,Wednesday,Dinner,Weekday
2024-06-18,ORD23529,Soda,Beverages,2,3,6,Cash,CUST1277,23,Female,Takeout,20:21:00,7,Tuesday,Dinner,Weekday
2024-11-01,ORD48512,Coffee,Beverages,2,4,8,Cash,CUST5985,43,Male,Delivery,9:05:00,17,Friday,Breakfast,Weekday
2024-04-22,ORD20115,Pizza,Main Course,2,14,28,Credit Card,CUST3260,24,Female,Delivery,11:12:00,21,Monday,Lunch,Weekday
2024-05-02,ORD24526,Wine,Alcoholic Drinks,5,10,50,Credit Card,CUST6872,62,Male,Dine-in,19:46:00,11,Thursday,Dinner,Weekday
2024-03-31,ORD47351,Tea,Beverages,5,3,15,Mobile Payment,CUST1045,22,Female,Delivery,9:12:00,20,Sunday,Breakfast,Weekend
2024-03-21,ORD57150,Soda,Beverages,2,3,6,Mobile Payment,CUST9263,26,Male,Delivery,21:46:00,17,Thursday,Dinner,Weekday
2024-03-26,ORD91319,Burger,Main Course,3,12,36,Credit Card,CUST5218,53,Female,Delivery,11:43:00,24,Tuesday,Lunch,Weekday
2024-12-02,ORD21826,Pizza,Main Course,1,14,14,Credit Card,CUST9067,49,Male,Dine-in,11:01:00,13,Monday,Lunch,Weekday
2024-09-06,ORD21052,Pizza,Main Course,2,14,28,Cash,CUST2176,47,Male,Takeout,12:00:00,11,Friday,Lunch,Weekday
2024-12-17,ORD90059,Beer,Alcoholic Drinks,5,6,30,Cash,CUST9260,31,Female,Delivery,17:13:00,16,Tuesday,Dinner,Weekday
2024-06-09,ORD58998,Coffee,Beverages,1,4,4,Cash,CUST8588,54,Prefer not to answer,Delivery,7:45:00,16,Sunday,Breakfast,Weekend
2024-05-21,ORD32076,Tea,Beverages,5,3,15,Mobile Payment,CUST2335,23,Female,Dine-in,8:44:00,15,Tuesday,Breakfast,Weekday
2024-08-22,ORD23903,Pasta,Main Course,5,16,80,Mobile Payment,CUST9866,37,Male,Delivery,18:42:00,30,Thursday,Dinner,Weekday
2024-02-07,ORD29707,Coffee,Beverages,4,4,16,Mobile Payment,CUST4370,59,Female,Takeout,7:02:00,9,Wednesday,Breakfast,Weekday
2024-10-25,ORD63169,Burger,Main Course,5,12,60,Credit Card,CUST1811,64,Female,Takeout,15:15:00,20,Friday,Lunch,Weekday
2024-03-27,ORD15336,Beer,Alcoholic Drinks,5,6,30,Credit Card,CUST1782,48,Female,Dine-in,21:54:00,11,Wednesday,Dinner,Weekday
2024-03-24,ORD15014,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST8631,38,Male,Takeout,17:56:00,6,Sunday,Dinner,Weekend
2024-10-08,ORD83993,Coffee,Beverages,4,4,16,Mobile Payment,CUST4246,31,Female,Takeout,9:44:00,9,Tuesday,Breakfast,Weekday
2024-09-06,ORD11905,Beer,Alcoholic Drinks,2,6,12,Credit Card,CUST2990,31,Male,Delivery,18:28:00,16,Friday,Dinner,Weekday
2024-12-09,ORD77859,Beer,Alcoholic Drinks,4,6,24,Cash,CUST4917,26,Male,Takeout,21:37:00,6,Monday,Dinner,Weekday
2024-02-05,ORD15566,Beer,Alcoholic Drinks,1,6,6,Mobile Payment,CUST9826,46,Female,Takeout,17:42:00,6,Monday,Dinner,Weekday
2024-07-08,ORD67017,Salad,Appetizer,3,9,27,Credit Card,CUST3259,19,Female,Dine-in,13:37:00,16,Monday,Lunch,Weekday
2024-01-29,ORD75020,Pizza,Main Course,4,14,56,Mobile Payment,CUST8019,29,Female,Delivery,14:59:00,27,Monday,Lunch,Weekday
2024-10-23,ORD30046,Coffee,Beverages,1,4,4,Mobile Payment,CUST7887,45,Female,Delivery,10:16:00,16,Wednesday,Breakfast,Weekday
2024-07-28,ORD98571,Salad,Appetizer,4,9,36,Mobile Payment,CUST3374,58,Female,Dine-in,14:05:00,18,Sunday,Lunch,Weekend
2024-02-03,ORD62716,Tea,Beverages,3,3,9,Credit Card,CUST7379,56,Male,Takeout,7:15:00,8,Saturday,Breakfast,Weekend
2024-09-07,ORD46870,Soda,Beverages,4,3,12,Credit Card,CUST2664,42,Male,Takeout,20:35:00,9,Saturday,Dinner,Weekend
2024-09-07,ORD90971,Pizza,Main Course,1,14,14,Credit Card,CUST6944,28,Male,Takeout,13:55:00,8,Saturday,Lunch,Weekend
2024-12-09,ORD93606,Burger,Main Course,5,12,60,Cash,CUST6508,57,Male,Dine-in,15:42:00,25,Monday,Lunch,Weekday
2024-06-21,ORD15628,Coffee,Beverages,5,4,20,Cash,CUST5920,64,Female,Takeout,10:52:00,10,Friday,Breakfast,Weekday
2024-01-03,ORD20400,Burger,Main Course,1,12,12,Credit Card,CUST8022,26,Male,Delivery,13:52:00,18,Wednesday,Lunch,Weekday
2024-04-06,ORD96017,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST9578,39,Female,Takeout,20:13:00,6,Saturday,Dinner,Weekend
2024-03-29,ORD47136,Beer,Alcoholic Drinks,3,6,18,Mobile Payment,CUST6261,60,Male,Dine-in,19:45:00,11,Friday,Dinner,Weekday
2024-12-07,ORD62608,Burger,Main Course,1,12,12,Cash,CUST3446,19,Male,Delivery,15:25:00,18,Saturday,Lunch,Weekend
2024-07-08,ORD90144,Soda,Beverages,1,3,3,Credit Card,CUST5848,41,Female,Delivery,17:33:00,16,Monday,Dinner,Weekday
2024-04-18,ORD14200,Pizza,Main Course,13,14,56,Mobile Payment,CUST7999,65,unknown,Delivery,15:52:00,63,Thursday,Lunch,Weekday
2024-12-30,ORD80661,Pizza,Main Course,2,14,28,Cash,CUST4676,53,Male,Dine-in,14:13:00,16,Monday,Lunch,Weekday
2024-06-21,ORD11596,Burger,Main Course,1,12,12,Mobile Payment,CUST5512,47,Female,Dine-in,11:50:00,13,Friday,Lunch,Weekday
2024-05-10,ORD99974,Burger,Main Course,5,12,60,Cash,CUST2926,54,Male,Dine-in,14:05:00,25,Friday,Lunch,Weekday
2024-12-24,ORD25519,,Appetizer,17,9,45,Mobile Payment,CUST4216,,unknown,Delivery,16:12:00,56,Tuesday,Lunch,Weekday
2024-09-28,ORD24716,Pasta,Main Course,5,16,80,Mobile Payment,CUST9665,46,Male,Takeout,21:13:00,20,Saturday,Dinner,Weekend
2024-08-01,ORD18158,Salad,Appetizer,2,9,18,Cash,CUST1257,25,Female,Takeout,11:29:00,9,Thursday,Lunch,Weekday
2024-03-24,ORD23301,Coffee,Beverages,1,4,4,Mobile Payment,CUST4397,21,Female,Dine-in,10:14:00,11,Sunday,Breakfast,Weekend
2024-03-14,ORD52710,Wine,Alcoholic Drinks,2,10,20,Credit Card,CUST3358,59,Female,Takeout,17:40:00,6,Thursday,Dinner,Weekday
2024-06-12,ORD77170,Burger,Main Course,4,12,48,Credit Card,CUST6943,62,Female,Dine-in,14:53:00,22,Wednesday,Lunch,Weekday
2024-06-10,ORD58653,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST3329,65,Male,Takeout,17:59:00,6,Monday,Dinner,Weekday
2024-09-05,ORD39343,Salad,Appetizer,1,9,9,Cash,CUST4203,32,Male,Dine-in,15:15:00,12,Thursday,Lunch,Weekday
2024-09-01,ORD63384,Burger,Main Course,2,12,24,Credit Card,CUST1364,30,Female,Dine-in,13:14:00,16,Sunday,Lunch,Weekend
2024-02-04,ORD68665,Pasta,Main Course,5,16,80,Cash,CUST4089,32,Female,Delivery,17:49:00,30,Sunday,Dinner,Weekend
2024-03-26,ORD26006,Coffee,Beverages,1,4,4,Mobile Payment,CUST9483,62,Male,Dine-in,7:00:00,11,Tuesday,Breakfast,Weekday
2024-07-15,ORD71327,Coffee,Beverages,1,4,4,Cash,CUST8318,64,Male,Dine-in,8:46:00,11,Monday,Breakfast,Weekday
2024-04-02,ORD94703,Salad,Appetizer,1,9,9,Mobile Payment,CUST6695,57,Female,Dine-in,16:53:00,12,Tuesday,Lunch,Weekday
2024-04-27,ORD97215,Soda,Beverages,4,3,12,Cash,CUST2795,53,Male,Takeout,18:27:00,9,Saturday,Dinner,Weekend
2024-02-11,ORD17653,Burger,Main Course,4,12,48,Cash,CUST6693,43,Female,Takeout,12:20:00,17,Sunday,Lunch,Weekend
2024-06-22,ORD71402,,Main Course,,14,42,Credit Card,CUST2146,,Male,Takeout,16:55:00,,Saturday,Lunch,Weekend
2024-04-12,ORD22581,Coffee,Beverages,2,4,8,Cash,CUST2530,58,Male,Dine-in,7:34:00,12,Friday,Breakfast,Weekday
2024-05-08,ORD78140,Tea,Beverages,5,3,15,Cash,CUST4460,57,Female,Takeout,7:21:00,10,Wednesday,Breakfast,Weekday
2024-07-29,ORD71973,Burger,Main Course,1,12,12,Cash,CUST8992,62,Female,Delivery,13:41:00,18,Monday,Lunch,Weekday
2024-10-23,ORD64838,Salad,Appetizer,3,9,27,Cash,CUST5357,21,Male,Delivery,15:52:00,21,Wednesday,Lunch,Weekday
2024-01-17,ORD77456,Pizza,Main Course,3,14,42,Cash,CUST9332,51,Female,Takeout,15:07:00,14,Wednesday,Lunch,Weekday
2024-06-30,ORD31126,Pizza,Main Course,2,14,28,Credit Card,CUST3207,40,Female,Dine-in,12:23:00,16,Sunday,Lunch,Weekend
2024-08-15,ORD92582,Burger,Main Course,5,12,60,Credit Card,CUST8276,35,Male,Dine-in,11:33:00,25,Thursday,Lunch,Weekday
2024-05-29,ORD16046,Soda,Beverages,1,3,3,Mobile Payment,CUST3062,65,Male,Dine-in,19:41:00,11,Wednesday,Dinner,Weekday
2024-02-17,ORD40404,Tea,Beverages,4,3,12,Cash,CUST8886,28,Female,Delivery,7:12:00,19,Saturday,Breakfast,Weekend
2024-04-13,ORD18893,Soda,Beverages,3,3,9,Mobile Payment,CUST1533,54,Male,Takeout,19:55:00,8,Saturday,Dinner,Weekend
2024-08-05,ORD24630,Coffee,Beverages,5,4,20,Cash,CUST5624,35,Male,Delivery,6:03:00,20,Monday,Breakfast,Weekday
2024-02-25,ORD20201,Burger,Main Course,5,12,60,Mobile Payment,CUST5584,37,Female,Delivery,15:42:00,30,Sunday,Lunch,Weekend
2024-03-31,ORD21708,Pizza,Main Course,5,14,70,Cash,CUST7725,37,Female,Takeout,15:56:00,20,Sunday,Lunch,Weekend
2024-07-03,ORD10804,Burger,Main Course,3,12,36,Credit Card,CUST9508,30,Male,Delivery,14:51:00,24,Wednesday,Lunch,Weekday
2024-07-04,ORD79592,,Beverages,,3,3,Mobile Payment,CUST5867,,Male,Takeout,8:16:00,,Thursday,Breakfast,Holiday
2024-05-27,ORD11604,Pasta,Main Course,2,16,32,Cash,CUST4199,31,Female,Takeout,18:11:00,11,Monday,Dinner,Weekday
2024-11-03,ORD22383,Beer,Alcoholic Drinks,5,6,30,Credit Card,CUST2031,54,Male,Dine-in,18:40:00,11,Sunday,Dinner,Weekend
2024-05-04,ORD21743,Tea,Beverages,1,3,3,Mobile Payment,CUST4826,44,Female,Takeout,6:06:00,6,Saturday,Breakfast,Weekend
2024-04-22,ORD63656,Coffee,Beverages,1,4,4,Cash,CUST4876,57,Female,Delivery,9:34:00,16,Monday,Breakfast,Weekday
2024-01-11,ORD67191,Beer,Alcoholic Drinks,3,6,18,Mobile Payment,CUST8367,23,Female,Delivery,17:20:00,16,Thursday,Dinner,Weekday
2024-06-08,ORD87790,Soda,Beverages,4,3,12,Mobile Payment,CUST1965,60,Male,Delivery,21:38:00,19,Saturday,Dinner,Weekend
2024-11-25,ORD40859,Salad,Appetizer,2,9,18,Credit Card,CUST5339,62,Male,Takeout,13:32:00,9,Monday,Lunch,Weekday
2024-09-24,ORD27977,Pizza,Main Course,1,14,14,Credit Card,CUST5184,54,Male,Delivery,11:15:00,18,Tuesday,Lunch,Weekday
2024-03-19,ORD37687,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST3508,25,Female,Delivery,19:32:00,16,Tuesday,Dinner,Weekday
2024-01-27,ORD97593,Burger,Main Course,4,12,48,Mobile Payment,CUST8382,38,Female,Delivery,12:59:00,27,Saturday,Lunch,Weekend
2024-04-05,ORD83333,Soda,Beverages,3,3,9,Cash,CUST1764,41,Male,Delivery,17:09:00,18,Friday,Dinner,Weekday
2024-03-05,ORD76121,Salad,Appetizer,3,9,27,Cash,CUST5372,49,Female,Takeout,12:13:00,11,Tuesday,Lunch,Weekday
2024-04-04,ORD44768,Salad,Appetizer,5,9,45,Credit Card,CUST9282,27,Female,Takeout,12:07:00,15,Thursday,Lunch,Weekday
2024-12-29,ORD82766,Soda,Beverages,5,3,15,Mobile Payment,CUST6577,30,Male,Delivery,21:52:00,20,Sunday,Dinner,Weekend
2024-11-19,ORD78301,Pizza,Main Course,1,14,14,Cash,CUST7070,21,Male,Dine-in,16:55:00,13,Tuesday,Lunch,Weekday
2024-01-18,ORD56761,Burger,Main Course,2,12,24,Cash,CUST8572,62,Female,Delivery,13:07:00,21,Thursday,Lunch,Weekday
2024-01-07,ORD85243,Beer,Alcoholic Drinks,4,6,24,Cash,CUST1941,55,Male,Takeout,21:12:00,6,Sunday,Dinner,Weekend
2024-05-16,ORD11849,Salad,Appetizer,3,9,27,Credit Card,CUST7743,41,Female,Delivery,15:40:00,21,Thursday,Lunch,Weekday
