Date,Order_ID,Item_Name,Category,Quantity,Price,Total_Sales,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Visit_Type,Order_Time,Wait_Time_Mins,Day_of_the_Week,Meal_Period,Day_Type,row_id
2024-04-02,ORD47709,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST4928,33,Male,Dine-in,12:56:00,14,Tuesday,Lunch,Weekday,721
2024-05-24,ORD41757,Salad,Appetizer,4,9.00,36.00,Cash,CUST6798,48,Female,Dine-in,11:56:00,18,Friday,Lunch,Weekday,722
2024-01-02,ORD92716,Wine,"Alcoholic Drinks",2,10.00,20.00,"Credit Card",CUST9275,44,Female,Takeout,21:02:00,6,Tuesday,Dinner,Weekday,723
2024-04-09,ORD80063,Pasta,"Main Course",1,16.00,16.00,"Mobile Payment",CUST7391,51,Male,Delivery,19:39:00,18,Tuesday,Dinner,Weekday,724
2024-08-17,ORD74344,Salad,Appetizer,5,9.00,45.00,Cash,CUST1703,34,Male,Takeout,13:52:00,15,Saturday,Lunch,Weekend,725
2024-07-22,ORD52616,Soda,Beverages,3,3.00,9.00,Cash,CUST6112,40,Female,Takeout,21:13:00,8,Monday,Dinner,Weekday,726
2024-04-30,ORD18325,Pasta,"Main Course",1,16.00,16.00,"Credit Card",CUST8953,54,Female,Dine-in,21:36:00,13,Tuesday,Dinner,Weekday,727
2024-01-30,ORD94701,Pizza,"Main Course",5,14.00,70.00,"Mobile Payment",CUST6669,36,Female,Dine-in,11:12:00,25,Tuesday,Lunch,Weekday,728
2024-02-18,ORD34520,Burger,"Main Course",4,12.00,48.00,"Mobile Payment",CUST9858,19,Female,Delivery,12:52:00,27,Sunday,Lunch,Weekend,729
2024-01-29,ORD77649,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST1331,53,"Prefer not to answer",Delivery,12:30:00,21,Monday,Lunch,Weekday,730
2024-11-24,ORD42462,Pizza,"Main Course",2,14.00,28.00,"Credit Card",CUST7509,62,Female,Takeout,11:17:00,11,Sunday,Lunch,Weekend,731
2024-10-07,ORD44471,"Unknown Item","Alcoholic Drinks",3,6.00,18.00,Cash,CUST6002,41,Male,Dine-in,18:07:00,16,Monday,Dinner,Weekday,732
2024-09-18,ORD53082,Coffee,Beverages,2,4.00,8.00,"Credit Card",CUST9847,50,"Prefer not to answer",Takeout,09:42:00,7,Wednesday,Breakfast,Weekday,733
2024-12-31,ORD82177,Pizza,"Main Course",3,14.00,42.00,"Credit Card",CUST7069,53,Female,Delivery,12:57:00,24,Tuesday,Lunch,Weekday,734
2024-11-08,ORD42981,Beer,"Alcoholic Drinks",5,6.00,30.00,"Mobile Payment",CUST8615,19,Female,Takeout,21:11:00,6,Friday,Dinner,Weekday,735
2024-06-12,ORD69136,Pizza,"Main Course",2,14.00,28.00,"Credit Card",CUST7577,47,Male,Dine-in,13:55:00,16,Wednesday,Lunch,Weekday,736
2024-09-25,ORD17458,Beer,"Alcoholic Drinks",1,6.00,6.00,Cash,CUST9743,34,Male,Takeout,17:48:00,6,Wednesday,Dinner,Weekday,738
2024-04-19,ORD90895,Wine,"Alcoholic Drinks",4,10.00,40.00,"Credit Card",CUST9578,32,"Prefer not to answer",Dine-in,20:26:00,11,Friday,Dinner,Weekday,739
2024-05-26,ORD36413,Tea,Beverages,2,3.00,6.00,"Mobile Payment",CUST8989,57,Female,Dine-in,07:43:00,12,Sunday,Breakfast,Weekend,740
2024-06-14,ORD68028,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST6171,37,Male,Takeout,15:10:00,9,Friday,Lunch,Weekday,741
2024-04-27,ORD10568,Pizza,"Main Course",3,14.00,42.00,Cash,CUST1044,23,Male,Dine-in,16:59:00,19,Saturday,Lunch,Weekend,743
2024-04-22,ORD98469,Coffee,Beverages,3,4.00,12.00,"Mobile Payment",CUST6152,26,Male,Dine-in,07:07:00,13,Monday,Breakfast,Weekday,745
2024-02-19,ORD30409,Pasta,"Main Course",5,16.00,80.00,Cash,CUST8084,30,"Prefer not to answer",Takeout,18:08:00,20,Monday,Dinner,Weekday,746
2024-12-30,ORD75389,Wine,"Alcoholic Drinks",4,10.00,40.00,"Credit Card",CUST5489,22,Male,Dine-in,19:19:00,11,Monday,Dinner,Weekday,747
2024-08-25,ORD78844,Pasta,"Main Course",2,16.00,32.00,Cash,CUST3450,31,Female,Delivery,20:51:00,21,Sunday,Dinner,Weekend,748
2024-06-25,ORD90840,Wine,"Alcoholic Drinks",4,10.00,40.00,"Credit Card",CUST3372,19,Female,Dine-in,19:22:00,11,Tuesday,Dinner,Weekday,749
2024-11-19,ORD31793,Wine,"Alcoholic Drinks",1,10.00,10.00,"Credit Card",CUST7006,37,Male,Dine-in,21:17:00,11,Tuesday,Dinner,Weekday,751
2024-01-06,ORD80699,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST8042,49,Male,Delivery,21:17:00,17,Saturday,Dinner,Weekend,752
2024-01-29,ORD80296,Pizza,"Main Course",2,14.00,28.00,Cash,CUST9577,39,Male,Delivery,16:06:00,21,Monday,Lunch,Weekday,753
2024-10-22,ORD43683,Coffee,Beverages,2,4.00,8.00,"Mobile Payment",CUST7360,44,Female,Takeout,08:33:00,7,Tuesday,Breakfast,Weekday,755
2024-05-06,ORD33357,Wine,"Alcoholic Drinks",1,10.00,10.00,"Credit Card",CUST8729,38,Female,Dine-in,20:53:00,11,Monday,Dinner,Weekday,756
2024-04-14,ORD61840,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST3595,41,Male,Takeout,17:27:00,7,Sunday,Dinner,Weekend,757
2024-08-30,ORD51519,Soda,Beverages,5,3.00,15.00,"Credit Card",CUST6620,24,Female,Delivery,21:58:00,20,Friday,Dinner,Weekday,759
2024-12-27,ORD42174,Beer,"Alcoholic Drinks",5,6.00,30.00,Cash,CUST4507,26,Female,Delivery,20:23:00,16,Friday,Dinner,Weekday,760
2024-07-02,ORD39178,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST7196,31,Female,Delivery,16:21:00,27,Tuesday,Lunch,Weekday,761
2024-11-27,ORD23548,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST9497,37,Male,Dine-in,14:48:00,14,Wednesday,Lunch,Weekday,762
2024-11-09,ORD95692,Tea,Beverages,5,3.00,15.00,"Credit Card",CUST6839,45,Female,Takeout,08:13:00,10,Saturday,Breakfast,Weekend,763
2024-11-26,ORD24063,Salad,Appetizer,1,9.00,9.00,"Credit Card",CUST3119,63,Female,Takeout,16:27:00,7,Tuesday,Lunch,Weekday,764
2024-03-31,ORD18164,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST1929,39,Male,Dine-in,13:03:00,25,Sunday,Lunch,Weekend,765
2024-12-17,ORD65118,Tea,Beverages,4,3.00,12.00,"Credit Card",CUST2518,64,Male,Dine-in,07:53:00,14,Tuesday,Breakfast,Weekday,766
2024-12-09,ORD13520,Beer,"Alcoholic Drinks",5,6.00,30.00,Cash,CUST7727,29,Female,Delivery,17:19:00,16,Monday,Dinner,Weekday,767
2024-12-10,ORD21188,Burger,"Main Course",3,12.00,36.00,"Mobile Payment",CUST1180,52,Female,Takeout,12:17:00,14,Tuesday,Lunch,Weekday,768
2024-01-14,ORD68346,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST3504,20,Female,Takeout,16:05:00,17,Sunday,Lunch,Weekend,769
2024-10-27,ORD77042,Burger,"Main Course",2,12.00,24.00,"Mobile Payment",CUST6032,62,Female,Dine-in,13:17:00,16,Sunday,Lunch,Weekend,770
2024-09-05,ORD66064,Pizza,"Main Course",5,14.00,70.00,Cash,CUST1241,44,Female,Takeout,14:13:00,20,Thursday,Lunch,Weekday,771
2024-04-21,ORD75568,Salad,Appetizer,4,9.00,36.00,Cash,CUST3795,46,Male,Delivery,11:28:00,23,Sunday,Lunch,Weekend,772
2024-06-27,ORD80300,Coffee,Beverages,2,4.00,8.00,Cash,CUST8896,29,Female,Dine-in,10:06:00,12,Thursday,Breakfast,Weekday,774
2024-05-31,ORD52181,Soda,Beverages,3,3.00,9.00,"Mobile Payment",CUST7804,41,Male,Delivery,18:49:00,18,Friday,Dinner,Weekday,775
2024-08-30,ORD12636,"Unknown Item","Alcoholic Drinks",3,10.00,30.00,"Credit Card",CUST6380,41,Female,Dine-in,21:38:00,16,Friday,Dinner,Weekday,776
2024-01-14,ORD26403,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST1022,35,Female,Takeout,07:49:00,6,Sunday,Breakfast,Weekend,777
2024-03-22,ORD72209,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST1319,58,Female,Delivery,14:35:00,18,Friday,Lunch,Weekday,778
2024-06-08,ORD41397,Tea,Beverages,3,3.00,9.00,"Credit Card",CUST8746,48,Female,Dine-in,09:00:00,13,Saturday,Breakfast,Weekend,779
2024-07-25,ORD57866,Pasta,"Main Course",5,16.00,80.00,"Mobile Payment",CUST4931,40,Female,Dine-in,18:49:00,25,Thursday,Dinner,Weekday,780
2024-01-10,ORD56851,Salad,Appetizer,2,9.00,18.00,Cash,CUST7787,26,Male,Dine-in,12:57:00,14,Wednesday,Lunch,Weekday,781
2024-08-24,ORD39208,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST7462,23,Female,Takeout,18:28:00,6,Saturday,Dinner,Weekend,782
2024-07-19,ORD63026,Pasta,"Main Course",1,16.00,16.00,"Mobile Payment",CUST5109,25,Female,Takeout,20:36:00,8,Friday,Dinner,Weekday,784
2024-08-04,ORD75087,Salad,Appetizer,3,9.00,27.00,"Credit Card",CUST1453,42,Male,Delivery,13:44:00,21,Sunday,Lunch,Weekend,785
2024-11-15,ORD93275,Soda,Beverages,5,3.00,15.00,"Mobile Payment",CUST3104,23,Female,Delivery,21:54:00,20,Friday,Dinner,Weekday,786
2024-11-11,ORD43226,Pasta,"Main Course",3,16.00,48.00,Cash,CUST5788,25,Male,Dine-in,19:52:00,19,Monday,Dinner,Weekday,788
2024-05-27,ORD82286,Coffee,Beverages,1,4.00,4.00,Cash,CUST6470,63,Male,Dine-in,09:27:00,11,Monday,Breakfast,Weekday,789
2024-07-25,ORD68772,Salad,Appetizer,4,9.00,36.00,"Credit Card",CUST6713,64,Female,Takeout,11:35:00,13,Thursday,Lunch,Weekday,790
2024-09-30,ORD91156,"Unknown Item","Main Course",3,12.00,36.00,Cash,CUST3736,41,Female,Dine-in,16:44:00,16,Monday,Lunch,Weekday,791
2024-04-30,ORD95052,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST5784,33,Female,Takeout,15:53:00,9,Tuesday,Lunch,Weekday,792
2024-03-15,ORD18751,Salad,Appetizer,3,9.00,27.00,"Mobile Payment",CUST2484,46,Male,Delivery,13:11:00,21,Friday,Lunch,Weekday,793
2024-09-24,ORD23372,Tea,Beverages,3,3.00,9.00,"Credit Card",CUST6975,58,Male,Delivery,10:40:00,18,Tuesday,Breakfast,Weekday,794
2024-06-15,ORD48230,Salad,Appetizer,5,9.00,45.00,"Credit Card",CUST6111,60,Male,Delivery,12:33:00,25,Saturday,Lunch,Weekend,797
2024-08-18,ORD84258,Soda,Beverages,5,3.00,15.00,Cash,CUST4192,54,Male,Delivery,20:16:00,20,Sunday,Dinner,Weekend,798
2024-10-09,ORD95474,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST6658,62,Female,Delivery,08:04:00,18,Wednesday,Breakfast,Weekday,799
2024-10-07,ORD60068,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST4387,60,Male,Delivery,19:53:00,19,Monday,Dinner,Weekday,800
2024-02-14,ORD78381,Burger,"Main Course",5,12.00,60.00,Cash,CUST4681,51,Male,Delivery,15:56:00,30,Wednesday,Lunch,Weekday,801
2024-08-05,ORD79873,Coffee,Beverages,5,4.00,20.00,Cash,CUST6572,33,Male,Delivery,06:59:00,20,Monday,Breakfast,Weekday,802
2024-07-28,ORD16409,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST6865,34,Male,Delivery,12:17:00,18,Sunday,Lunch,Weekend,803
2024-04-15,ORD81140,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST6189,49,Female,Dine-in,13:16:00,22,Monday,Lunch,Weekday,804
2024-04-28,ORD98442,Coffee,Beverages,4,4.00,16.00,Cash,CUST2199,62,Female,Dine-in,07:35:00,14,Sunday,Breakfast,Weekend,805
2024-03-12,ORD80457,Pasta,"Main Course",3,16.00,48.00,"Mobile Payment",CUST2758,46,Male,Takeout,20:50:00,14,Tuesday,Dinner,Weekday,806
2024-09-07,ORD13161,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST4507,21,Male,Delivery,19:44:00,16,Saturday,Dinner,Weekend,807
2024-06-28,ORD47322,Salad,Appetizer,2,9.00,18.00,"Credit Card",CUST3163,61,Male,Dine-in,16:41:00,14,Friday,Lunch,Weekday,808
2024-02-18,ORD46012,Coffee,Beverages,5,4.00,20.00,"Credit Card",CUST3480,57,Male,Takeout,09:35:00,10,Sunday,Breakfast,Weekend,809
2024-09-10,ORD85946,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST1576,37,Male,Delivery,17:40:00,19,Tuesday,Dinner,Weekday,810
2024-05-24,ORD71886,Pizza,"Main Course",2,14.00,28.00,"Mobile Payment",CUST7991,53,Female,Takeout,14:51:00,11,Friday,Lunch,Weekday,811
2024-04-05,ORD27849,Pizza,"Main Course",1,14.00,14.00,"Mobile Payment",CUST3587,24,Male,Delivery,13:31:00,18,Friday,Lunch,Weekday,812
2024-02-19,ORD38183,Soda,Beverages,5,3.00,15.00,Cash,CUST4783,27,Female,Delivery,19:15:00,20,Monday,Dinner,Weekday,813
2024-05-11,ORD61658,Soda,Beverages,2,3.00,6.00,Cash,CUST6685,23,Female,Dine-in,17:17:00,12,Saturday,Dinner,Weekend,814
2024-10-09,ORD69412,Pasta,"Main Course",4,16.00,64.00,Cash,CUST3243,56,Female,Delivery,20:41:00,27,Wednesday,Dinner,Weekday,815
2024-01-22,ORD95325,Tea,Beverages,4,3.00,12.00,Cash,CUST7680,56,Female,Delivery,09:23:00,19,Monday,Breakfast,Weekday,816
2024-06-19,ORD49997,Coffee,Beverages,2,4.00,8.00,Cash,CUST6104,56,Male,Delivery,10:40:00,17,Wednesday,Breakfast,Weekday,817
2024-06-16,ORD57474,Burger,"Main Course",5,12.00,60.00,Cash,CUST5696,20,Male,Takeout,13:03:00,20,Sunday,Lunch,Weekend,818
2024-11-26,ORD17694,Tea,Beverages,2,3.00,6.00,"Credit Card",CUST9977,53,Male,Takeout,06:49:00,7,Tuesday,Breakfast,Weekday,820
2024-03-05,ORD50150,Pasta,"Main Course",3,16.00,48.00,"Credit Card",CUST1302,38,Male,Delivery,19:56:00,24,Tuesday,Dinner,Weekday,821
2024-02-14,ORD55629,Pizza,"Main Course",3,14.00,42.00,Cash,CUST5940,48,Male,Takeout,16:43:00,14,Wednesday,Lunch,Weekday,823
2024-09-02,ORD51373,Pasta,"Main Course",1,16.00,16.00,Cash,CUST2936,22,Male,Takeout,17:43:00,8,Monday,Dinner,Weekday,824
2024-11-22,ORD73088,Pizza,"Main Course",1,14.00,14.00,Cash,CUST7014,49,Male,Dine-in,14:22:00,13,Friday,Lunch,Weekday,825
2024-05-12,ORD85861,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST9854,23,Male,Takeout,10:17:00,8,Sunday,Breakfast,Weekend,826
2024-02-08,ORD63368,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST5221,38,Male,Delivery,20:10:00,16,Thursday,Dinner,Weekday,827
2024-01-01,ORD25054,Soda,Beverages,2,3.00,6.00,"Mobile Payment",CUST6017,64,Male,Dine-in,17:53:00,12,Monday,Dinner,Holiday,828
2024-04-15,ORD82119,Pizza,"Main Course",3,14.00,42.00,"Mobile Payment",CUST8332,52,Male,Delivery,11:59:00,24,Monday,Lunch,Weekday,829
2024-07-14,ORD43501,Pasta,"Main Course",2,16.00,32.00,"Mobile Payment",CUST2960,23,Male,Dine-in,20:25:00,16,Sunday,Dinner,Weekend,830
2024-05-03,ORD48415,Pasta,"Main Course",13,16.00,208.00,"Credit Card",CUST2767,54,"Prefer not to answer",Takeout,20:27:00,38,Friday,Dinner,Weekday,831
2024-02-29,ORD71733,Beer,"Alcoholic Drinks",1,6.00,6.00,"Mobile Payment",CUST6562,49,Male,Takeout,18:29:00,6,Thursday,Dinner,Weekday,832
2024-02-04,ORD30073,Beer,"Alcoholic Drinks",3,6.00,18.00,"Credit Card",CUST8969,37,Female,Dine-in,21:31:00,11,Sunday,Dinner,Weekend,835
2024-10-01,ORD56020,"Unknown Item","Main Course",3,16.00,48.00,Cash,CUST4744,41,Male,Takeout,21:31:00,16,Tuesday,Dinner,Weekday,836
2024-02-04,ORD20963,Salad,Appetizer,1,9.00,9.00,"Credit Card",CUST4959,55,Female,Takeout,16:20:00,7,Sunday,Lunch,Weekend,837
2024-02-11,ORD28204,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST2027,62,Male,Takeout,11:33:00,17,Sunday,Lunch,Weekend,838
2024-05-21,ORD64009,Salad,Appetizer,2,9.00,18.00,"Credit Card",CUST9122,45,Male,Dine-in,11:15:00,14,Tuesday,Lunch,Weekday,839
2024-04-12,ORD50228,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST8172,65,Female,Dine-in,20:16:00,11,Friday,Dinner,Weekday,840
2024-02-21,ORD53994,Tea,Beverages,1,3.00,3.00,"Mobile Payment",CUST9976,36,Male,Delivery,08:57:00,16,Wednesday,Breakfast,Weekday,841
2024-09-20,ORD51535,Tea,Beverages,1,3.00,3.00,Cash,CUST9103,49,Male,Takeout,06:18:00,6,Friday,Breakfast,Weekday,842
2024-10-14,ORD31092,Coffee,Beverages,4,4.00,16.00,"Mobile Payment",CUST8029,65,Male,Dine-in,07:50:00,14,Monday,Breakfast,Weekday,843
2024-02-11,ORD66964,Tea,Beverages,4,3.00,12.00,Cash,CUST9179,48,Male,Delivery,07:05:00,19,Sunday,Breakfast,Weekend,844
2024-11-24,ORD57788,Soda,Beverages,2,3.00,6.00,Cash,CUST4772,39,Male,Dine-in,21:25:00,12,Sunday,Dinner,Weekend,845
2024-09-22,ORD14868,Soda,Beverages,2,3.00,6.00,"Mobile Payment",CUST5307,58,Male,Delivery,20:35:00,17,Sunday,Dinner,Weekend,846
2024-11-13,ORD23778,Salad,Appetizer,5,9.00,45.00,Cash,CUST1764,53,Female,Delivery,13:30:00,25,Wednesday,Lunch,Weekday,847
2024-11-06,ORD66180,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST1297,56,Female,Delivery,14:00:00,27,Wednesday,Lunch,Weekday,848
2024-01-08,ORD14999,Burger,"Main Course",4,12.00,48.00,Cash,CUST6592,61,Male,Delivery,13:17:00,27,Monday,Lunch,Weekday,849
2024-12-26,ORD51427,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST7825,47,Female,Dine-in,10:41:00,11,Thursday,Breakfast,Weekday,850
2024-05-17,ORD11307,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST8181,32,Female,Dine-in,13:27:00,22,Friday,Lunch,Weekday,851
2024-08-04,ORD71592,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST5083,35,Male,Dine-in,09:15:00,13,Sunday,Breakfast,Weekend,852
2024-07-16,ORD55747,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST7893,19,Female,Dine-in,21:40:00,11,Tuesday,Dinner,Weekday,853
2024-08-25,ORD42431,Pasta,"Main Course",4,16.00,64.00,"Mobile Payment",CUST6260,57,Female,Takeout,19:48:00,17,Sunday,Dinner,Weekend,854
2024-05-18,ORD69074,Wine,"Alcoholic Drinks",2,10.00,20.00,"Mobile Payment",CUST7441,34,Female,Dine-in,20:59:00,11,Saturday,Dinner,Weekend,855
2024-09-09,ORD56620,Beer,"Alcoholic Drinks",5,6.00,30.00,Cash,CUST6311,34,Male,Takeout,21:43:00,6,Monday,Dinner,Weekday,856
2024-02-10,ORD18517,Coffee,Beverages,2,4.00,8.00,Cash,CUST3754,49,Female,Dine-in,06:47:00,12,Saturday,Breakfast,Weekend,857
2024-02-11,ORD38507,Soda,Beverages,1,3.00,3.00,Cash,CUST8254,27,Male,Dine-in,18:52:00,11,Sunday,Dinner,Weekend,858
2024-03-14,ORD92934,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST6755,56,Male,Takeout,20:35:00,6,Thursday,Dinner,Weekday,859
2024-08-18,ORD66724,Coffee,Beverages,2,4.00,8.00,"Credit Card",CUST9107,36,Female,Delivery,07:24:00,17,Sunday,Breakfast,Weekend,860
2024-12-16,ORD58551,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST2633,39,Male,Delivery,13:05:00,21,Monday,Lunch,Weekday,861
2024-12-30,ORD62254,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST5745,41,Female,Dine-in,08:48:00,13,Monday,Breakfast,Weekday,864
2024-10-30,ORD13848,Coffee,Beverages,4,4.00,16.00,Cash,CUST6202,42,Female,Dine-in,07:33:00,14,Wednesday,Breakfast,Weekday,865
2024-02-20,ORD81682,Tea,Beverages,3,3.00,9.00,Cash,CUST6950,34,"Prefer not to answer",Delivery,08:20:00,18,Tuesday,Breakfast,Weekday,866
2024-08-20,ORD84754,Tea,Beverages,5,3.00,15.00,"Credit Card",CUST3750,30,Male,Takeout,10:56:00,10,Tuesday,Breakfast,Weekday,868
2024-03-27,ORD67325,Pizza,"Main Course",5,14.00,70.00,Cash,CUST3136,50,Male,Delivery,11:48:00,30,Wednesday,Lunch,Weekday,870
2024-01-23,ORD82623,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST8555,27,Female,Delivery,15:34:00,27,Tuesday,Lunch,Weekday,871
2024-01-16,ORD38140,Wine,"Alcoholic Drinks",1,10.00,10.00,"Mobile Payment",CUST4477,64,Male,Dine-in,19:10:00,11,Tuesday,Dinner,Weekday,872
2024-03-30,ORD38996,Burger,"Main Course",5,12.00,60.00,"Credit Card",CUST7856,43,Female,Dine-in,16:55:00,25,Saturday,Lunch,Weekend,873
2024-10-05,ORD25283,Pizza,"Main Course",2,14.00,28.00,"Mobile Payment",CUST1226,27,Female,Takeout,11:21:00,11,Saturday,Lunch,Weekend,874
2024-06-14,ORD62448,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST2852,38,"Prefer not to answer",Delivery,07:11:00,16,Friday,Breakfast,Weekday,875
2024-10-22,ORD77630,Pasta,"Main Course",3,16.00,48.00,Cash,CUST9093,24,Female,Dine-in,20:09:00,19,Tuesday,Dinner,Weekday,877
2024-10-21,ORD66232,Tea,Beverages,2,3.00,6.00,Cash,CUST1197,27,Female,Dine-in,08:25:00,12,Monday,Breakfast,Weekday,878
2024-06-25,ORD48972,Beer,"Alcoholic Drinks",1,6.00,6.00,"Credit Card",CUST8401,18,Female,Takeout,20:55:00,6,Tuesday,Dinner,Weekday,879
2024-05-08,ORD49649,Burger,"Main Course",3,12.00,36.00,"Mobile Payment",CUST3249,30,Male,Dine-in,11:02:00,19,Wednesday,Lunch,Weekday,880
2024-10-12,ORD52223,Pasta,"Main Course",3,16.00,48.00,Cash,CUST7331,19,"Prefer not to answer",Delivery,17:02:00,24,Saturday,Dinner,Weekend,881
2024-05-17,ORD60698,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST9218,18,Male,Delivery,16:53:00,30,Friday,Lunch,Weekday,882
2024-01-30,ORD16739,Coffee,Beverages,4,4.00,16.00,"Mobile Payment",CUST2122,36,Female,Dine-in,09:01:00,14,Tuesday,Breakfast,Weekday,883
2024-04-29,ORD22159,Salad,Appetizer,2,9.00,18.00,Cash,CUST7561,64,Female,Delivery,16:22:00,19,Monday,Lunch,Weekday,885
2024-11-16,ORD73544,Pizza,"Main Course",3,14.00,42.00,"Mobile Payment",CUST7978,53,Male,Delivery,12:11:00,24,Saturday,Lunch,Weekend,886
2024-05-30,ORD56623,Pasta,"Main Course",3,16.00,48.00,Cash,CUST3624,48,Male,Takeout,19:19:00,14,Thursday,Dinner,Weekday,887
2024-09-14,ORD22651,Soda,Beverages,1,3.00,3.00,Cash,CUST8943,34,Male,Takeout,17:24:00,6,Saturday,Dinner,Weekend,888
2024-03-30,ORD49795,Burger,"Main Course",4,12.00,48.00,"Mobile Payment",CUST8544,62,Female,Dine-in,16:48:00,22,Saturday,Lunch,Weekend,889
2024-08-01,ORD27780,Tea,Beverages,2,3.00,6.00,"Mobile Payment",CUST5013,57,Female,Dine-in,06:00:00,12,Thursday,Breakfast,Weekday,890
2024-09-05,ORD91547,Beer,"Alcoholic Drinks",1,6.00,6.00,"Credit Card",CUST4398,29,Female,Delivery,20:42:00,16,Thursday,Dinner,Weekday,891
2024-10-24,ORD61942,Coffee,Beverages,5,4.00,20.00,Cash,CUST4022,36,Male,Delivery,10:15:00,20,Thursday,Breakfast,Weekday,892
2024-02-11,ORD24520,Pizza,"Main Course",2,14.00,28.00,"Mobile Payment",CUST1589,56,Female,Takeout,13:28:00,11,Sunday,Lunch,Weekend,893
2024-03-16,ORD47337,Tea,Beverages,3,3.00,9.00,Cash,CUST7063,54,Female,Takeout,09:24:00,8,Saturday,Breakfast,Weekend,894
2024-09-04,ORD62326,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST8980,27,Male,Delivery,18:16:00,19,Wednesday,Dinner,Weekday,895
2024-10-27,ORD81654,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST8710,46,Male,Dine-in,09:46:00,11,Sunday,Breakfast,Weekend,897
2024-08-07,ORD32965,Pasta,"Main Course",1,16.00,16.00,"Credit Card",CUST9118,26,Male,Takeout,20:46:00,8,Wednesday,Dinner,Weekday,898
2024-12-20,ORD77124,Pasta,"Main Course",5,16.00,80.00,"Credit Card",CUST3638,24,Female,Dine-in,19:48:00,25,Friday,Dinner,Weekday,899
2024-07-20,ORD55094,Pasta,"Main Course",5,16.00,80.00,"Mobile Payment",CUST7966,56,Male,Delivery,18:41:00,30,Saturday,Dinner,Weekend,900
2024-10-15,ORD38737,Wine,"Alcoholic Drinks",4,10.00,40.00,Cash,CUST5996,42,Male,Takeout,21:27:00,6,Tuesday,Dinner,Weekday,901
2024-08-05,ORD65367,Tea,Beverages,5,3.00,15.00,"Mobile Payment",CUST4035,45,Male,Delivery,06:11:00,20,Monday,Breakfast,Weekday,902
2024-05-23,ORD21793,Salad,Appetizer,5,9.00,45.00,Cash,CUST3135,34,Female,Takeout,12:19:00,15,Thursday,Lunch,Weekday,903
2024-12-16,ORD34989,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST6320,46,Female,Takeout,11:36:00,8,Monday,Lunch,Weekday,904
2024-01-25,ORD74169,Burger,"Main Course",3,12.00,36.00,"Mobile Payment",CUST2179,32,Female,Dine-in,11:24:00,19,Thursday,Lunch,Weekday,905
2024-02-22,ORD94082,Burger,"Main Course",5,12.00,60.00,"Credit Card",CUST1873,63,Female,Dine-in,12:22:00,25,Thursday,Lunch,Weekday,906
2024-02-02,ORD15266,Tea,Beverages,2,3.00,6.00,"Credit Card",CUST5829,29,Female,Dine-in,09:45:00,12,Friday,Breakfast,Weekday,907
2024-04-20,ORD79420,Beer,"Alcoholic Drinks",1,6.00,6.00,"Mobile Payment",CUST1635,46,Female,Takeout,21:04:00,6,Saturday,Dinner,Weekend,908
2024-08-22,ORD97320,Soda,Beverages,3,3.00,9.00,"Credit Card",CUST9148,53,Female,Takeout,19:17:00,8,Thursday,Dinner,Weekday,909
